2026-06-26 13:53:21.956 INFO  [main] loteId=66 o.t.p.t.i.a.MistralClientAdapter - Lote 66 traduzido em 404 ms (2 -> 2 linha(s))
2026-06-26 14:03:31.287 WARN  [main] loteId=77 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 77 (tamanho 3) falhou na validação (Lote 77 retornou 1 linha(s), esperado 3. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 14:03:31.287 WARN  [main] loteId=77 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 77 dividido após falha de validação: Lote 77 retornou 1 linha(s), esperado 3. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 14:03:31.601 INFO  [main] loteId=77 o.t.p.t.i.a.MistralClientAdapter - Lote 77 traduzido em 314 ms (1 -> 1 linha(s))
2026-06-26 14:03:31.836 INFO  [main] loteId=77 o.t.p.t.i.a.MistralClientAdapter - Lote 77 traduzido em 234 ms (2 -> 1 linha(s))
2026-06-26 14:03:31.836 WARN  [main] loteId=77 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 77 (tamanho 2) falhou na validação (Lote 77 retornou 1 linha(s), esperado 2. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 14:03:31.836 WARN  [main] loteId=77 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 77 dividido após falha de validação: Lote 77 retornou 1 linha(s), esperado 2. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 14:03:32.151 INFO  [main] loteId=77 o.t.p.t.i.a.MistralClientAdapter - Lote 77 traduzido em 315 ms (1 -> 1 linha(s))
2026-06-26 14:03:32.390 INFO  [main] loteId=77 o.t.p.t.i.a.MistralClientAdapter - Lote 77 traduzido em 239 ms (1 -> 1 linha(s))
2026-06-26 14:03:32.624 INFO  [main] loteId=77 o.t.p.t.i.a.MistralClientAdapter - Lote 77 traduzido em 234 ms (5 -> 1 linha(s))
2026-06-26 14:03:32.624 WARN  [main] loteId=77 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 77 (tamanho 5) falhou na validação (Lote 77 retornou 1 linha(s), esperado 5. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 14:03:32.624 WARN  [main] loteId=77 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 77 dividido após falha de validação: Lote 77 retornou 1 linha(s), esperado 5. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 14:03:32.875 INFO  [main] loteId=77 o.t.p.t.i.a.MistralClientAdapter - Lote 77 traduzido em 251 ms (2 -> 2 linha(s))
2026-06-26 14:03:32.984 INFO  [main] loteId=77 o.t.p.t.i.a.MistralClientAdapter - Lote 77 traduzido em 109 ms (3 -> 1 linha(s))
2026-06-26 14:03:32.984 WARN  [main] loteId=77 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 77 (tamanho 3) falhou na validação (Lote 77 retornou 1 linha(s), esperado 3. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 14:03:32.984 WARN  [main] loteId=77 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 77 dividido após falha de validação: Lote 77 retornou 1 linha(s), esperado 3. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 14:03:33.255 INFO  [main] loteId=77 o.t.p.t.i.a.MistralClientAdapter - Lote 77 traduzido em 271 ms (1 -> 1 linha(s))
2026-06-26 14:03:33.661 INFO  [main] loteId=77 o.t.p.t.i.a.MistralClientAdapter - Lote 77 traduzido em 406 ms (2 -> 2 linha(s))
2026-06-26 14:03:35.542 INFO  [main] loteId=77 o.t.p.t.i.a.MistralClientAdapter - Lote 77 traduzido em 1880 ms (10 -> 10 linha(s))
2026-06-26 14:03:35.542 INFO  [main] loteId=77 o.t.p.t.p.ui.ConsoleUILogger - ✅ Lote 77 traduzido com sucesso.
2026-06-26 14:03:41.002 INFO  [main] loteId=78 o.t.p.t.i.a.MistralClientAdapter - Lote 78 traduzido em 5460 ms (20 -> 20 linha(s))
2026-06-26 14:03:41.002 INFO  [main] loteId=78 o.t.p.t.p.ui.ConsoleUILogger - ✅ Lote 78 traduzido com sucesso.
2026-06-26 14:03:51.327 INFO  [main] loteId=79 o.t.p.t.i.a.MistralClientAdapter - Lote 79 traduzido em 10325 ms (20 -> 20 linha(s))
2026-06-26 14:03:51.327 INFO  [main] loteId=79 o.t.p.t.p.ui.ConsoleUILogger - ✅ Lote 79 traduzido com sucesso.
2026-06-26 14:04:00.717 INFO  [main] loteId=80 o.t.p.t.i.a.MistralClientAdapter - Lote 80 traduzido em 9390 ms (20 -> 20 linha(s))
2026-06-26 14:04:00.717 INFO  [main] loteId=80 o.t.p.t.p.ui.ConsoleUILogger - ✅ Lote 80 traduzido com sucesso.
2026-06-26 14:04:09.380 INFO  [main] loteId=81 o.t.p.t.i.a.MistralClientAdapter - Lote 81 traduzido em 8662 ms (20 -> 19 linha(s))
2026-06-26 14:04:09.380 WARN  [main] loteId=81 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 81 (tamanho 20) falhou na validação (Lote 81 retornou 19 linha(s), esperado 20. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 14:04:09.380 WARN  [main] loteId=81 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 81 dividido após falha de validação: Lote 81 retornou 19 linha(s), esperado 20. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 14:04:12.727 INFO  [main] loteId=81 o.t.p.t.i.a.MistralClientAdapter - Lote 81 traduzido em 3347 ms (10 -> 10 linha(s))
2026-06-26 14:04:17.280 INFO  [main] loteId=81 o.t.p.t.i.a.MistralClientAdapter - Lote 81 traduzido em 4553 ms (10 -> 10 linha(s))
2026-06-26 14:04:17.281 INFO  [main] loteId=81 o.t.p.t.p.ui.ConsoleUILogger - ✅ Lote 81 traduzido com sucesso.
2026-06-26 14:04:25.034 INFO  [main] loteId=82 o.t.p.t.i.a.MistralClientAdapter - Lote 82 traduzido em 7753 ms (20 -> 18 linha(s))
2026-06-26 14:04:25.034 WARN  [main] loteId=82 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 82 (tamanho 20) falhou na validação (Lote 82 retornou 18 linha(s), esperado 20. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 14:04:25.034 WARN  [main] loteId=82 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 82 dividido após falha de validação: Lote 82 retornou 18 linha(s), esperado 20. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 14:04:29.634 INFO  [main] loteId=82 o.t.p.t.i.a.MistralClientAdapter - Lote 82 traduzido em 4600 ms (10 -> 10 linha(s))
2026-06-26 14:04:36.315 INFO  [main] loteId=82 o.t.p.t.i.a.MistralClientAdapter - Lote 82 traduzido em 6681 ms (10 -> 10 linha(s))
2026-06-26 14:04:36.315 INFO  [main] loteId=82 o.t.p.t.p.ui.ConsoleUILogger - ✅ Lote 82 traduzido com sucesso.
2026-06-26 14:04:41.722 INFO  [main] loteId=83 o.t.p.t.i.a.MistralClientAdapter - Lote 83 traduzido em 5407 ms (20 -> 15 linha(s))
2026-06-26 14:04:41.722 WARN  [main] loteId=83 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 83 (tamanho 20) falhou na validação (Lote 83 retornou 15 linha(s), esperado 20. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 14:04:41.722 WARN  [main] loteId=83 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 83 dividido após falha de validação: Lote 83 retornou 15 linha(s), esperado 20. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 14:04:45.282 INFO  [main] loteId=83 o.t.p.t.i.a.MistralClientAdapter - Lote 83 traduzido em 3560 ms (10 -> 10 linha(s))
2026-06-26 14:04:49.006 INFO  [main] loteId=83 o.t.p.t.i.a.MistralClientAdapter - Lote 83 traduzido em 3724 ms (10 -> 10 linha(s))
2026-06-26 14:04:49.006 INFO  [main] loteId=83 o.t.p.t.p.ui.ConsoleUILogger - ✅ Lote 83 traduzido com sucesso.
2026-06-26 14:04:57.865 INFO  [main] loteId=84 o.t.p.t.i.a.MistralClientAdapter - Lote 84 traduzido em 8859 ms (20 -> 19 linha(s))
2026-06-26 14:04:57.865 WARN  [main] loteId=84 o.t.p.t.a.ProcessarEpisodioUseCase - Lote 84 (tamanho 20) falhou na validação (Lote 84 retornou 19 linha(s), esperado 20. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.). Dividindo em 2 partes e tentando novamente...
2026-06-26 14:04:57.865 WARN  [main] loteId=84 o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Lote 84 dividido após falha de validação: Lote 84 retornou 19 linha(s), esperado 20. Provável alucinação do LLM fundindo ou quebrando falas, o que desalinharia a legenda.
2026-06-26 14:05:02.360 INFO  [main] loteId=84 o.t.p.t.i.a.MistralClientAdapter - Lote 84 traduzido em 4495 ms (10 -> 10 linha(s))
2026-06-26 14:05:05.667 INFO  [main] loteId=84 o.t.p.t.i.a.MistralClientAdapter - Lote 84 traduzido em 3307 ms (10 -> 10 linha(s))
2026-06-26 14:05:05.667 INFO  [main] loteId=84 o.t.p.t.p.ui.ConsoleUILogger - ✅ Lote 84 traduzido com sucesso.
2026-06-26 14:05:07.591 INFO  [main] loteId=85 o.t.p.t.i.a.MistralClientAdapter - Lote 85 traduzido em 1924 ms (11 -> 11 linha(s))
2026-06-26 14:05:07.591 INFO  [main] loteId=85 o.t.p.t.p.ui.ConsoleUILogger - ✅ Lote 85 traduzido com sucesso.
2026-06-26 14:05:07.591 INFO  [main] loteId= o.t.p.t.a.ProcessarEpisodioUseCase - Processamento concluído: 85 lote(s) traduzido(s) com sucesso
2026-06-26 14:05:07.591 WARN  [main] loteId= o.t.p.t.a.ProcessarArquivoUseCase - Tags corrompidas pelo LLM nesta fala — mantendo o texto original sem tradução. Motivo: Marcadores de formatacao ([[TAGn]]) corrompidos ou perdidos pelo LLM. Esperado 2 marcador(es) [0, 1], recebido: Ughhh... Vocês Elfos podem ser tão irritantes.. Original: "Ughhh... You Elves can be {\i1}so{\i0} annoying."
2026-06-26 14:05:07.591 WARN  [main] loteId= o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Tags corrompidas pelo LLM — fala mantida sem tradução (revise manualmente): Ughhh... You Elves can be {\i1}so{\i0} annoying.
2026-06-26 14:05:07.591 WARN  [main] loteId= o.t.p.t.a.ProcessarArquivoUseCase - Tags corrompidas pelo LLM nesta fala — mantendo o texto original sem tradução. Motivo: Marcadores de formatacao ([[TAGn]]) corrompidos ou perdidos pelo LLM. Esperado 1 marcador(es) [0], recebido: Isso vai tornar a fuga deste andar extremamente difícil.. Original: "That's going to make escaping \Nthis Floor extremely difficult."
2026-06-26 14:05:07.591 WARN  [main] loteId= o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Tags corrompidas pelo LLM — fala mantida sem tradução (revise manualmente): That's going to make escaping \Nthis Floor extremely difficult.
2026-06-26 14:05:07.591 WARN  [main] loteId= o.t.p.t.a.ProcessarArquivoUseCase - Tags corrompidas pelo LLM nesta fala — mantendo o texto original sem tradução. Motivo: Marcadores de formatacao ([[TAGn]]) corrompidos ou perdidos pelo LLM. Esperado 1 marcador(es) [0], recebido: Vamos nos misturar para não atrair a atenção deles.. Original: "We're going to blend in so that \Nwe don't attract their attention."
2026-06-26 14:05:07.591 WARN  [main] loteId= o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Tags corrompidas pelo LLM — fala mantida sem tradução (revise manualmente): We're going to blend in so that \Nwe don't attract their attention.
2026-06-26 14:05:07.591 WARN  [main] loteId= o.t.p.t.a.ProcessarArquivoUseCase - Tags corrompidas pelo LLM nesta fala — mantendo o texto original sem tradução. Motivo: Marcadores de formatacao ([[TAGn]]) corrompidos ou perdidos pelo LLM. Esperado 1 marcador(es) [0], recebido: Eu honestamente não acho que conseguiria escapar dos Andares Profundos sem sua ajuda.... Original: "I honestly don't think I could escape from\Nthe Deep Floors without your help..."
2026-06-26 14:05:07.591 WARN  [main] loteId= o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Tags corrompidas pelo LLM — fala mantida sem tradução (revise manualmente): I honestly don't think I could escape from\Nthe Deep Floors without your help...
2026-06-26 14:05:07.591 WARN  [main] loteId= o.t.p.t.a.ProcessarArquivoUseCase - Tags corrompidas pelo LLM nesta fala — mantendo o texto original sem tradução. Motivo: Marcadores de formatacao ([[TAGn]]) corrompidos ou perdidos pelo LLM. Esperado 1 marcador(es) [0], recebido: Não sabemos o que vai acontecer daqui para frente.. Original: "We have no idea what's going\Nto happen from here on out."
2026-06-26 14:05:07.591 WARN  [main] loteId= o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Tags corrompidas pelo LLM — fala mantida sem tradução (revise manualmente): We have no idea what's going\Nto happen from here on out.
2026-06-26 14:05:07.591 WARN  [main] loteId= o.t.p.t.a.ProcessarArquivoUseCase - Tags corrompidas pelo LLM nesta fala — mantendo o texto original sem tradução. Motivo: Marcadores de formatacao ([[TAGn]]) corrompidos ou perdidos pelo LLM. Esperado 1 marcador(es) [0], recebido: ...até às estrelas infinitas montadas no firmamento eterno da noite!. Original: "...to the infinite stars mounted upon \Nthe eternal firmament of night!"
2026-06-26 14:05:07.591 WARN  [main] loteId= o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Tags corrompidas pelo LLM — fala mantida sem tradução (revise manualmente): ...to the infinite stars mounted upon \Nthe eternal firmament of night!
2026-06-26 14:05:07.591 WARN  [main] loteId= o.t.p.t.a.ProcessarArquivoUseCase - Tags corrompidas pelo LLM nesta fala — mantendo o texto original sem tradução. Motivo: Marcadores de formatacao ([[TAGn]]) corrompidos ou perdidos pelo LLM. Esperado 2 marcador(es) [0, 1], recebido: [[TAG1]]Contanto que eu esteja com ela, sei que podemos sobreviver a qualquer coisa!. Original: "{\i1}So long as I'm with her,\NI know we can survive anything!"
2026-06-26 14:05:07.591 WARN  [main] loteId= o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Tags corrompidas pelo LLM — fala mantida sem tradução (revise manualmente): {\i1}So long as I'm with her,\NI know we can survive anything!
2026-06-26 14:05:07.591 WARN  [main] loteId= o.t.p.t.a.ProcessarArquivoUseCase - Tags corrompidas pelo LLM nesta fala — mantendo o texto original sem tradução. Motivo: Marcadores de formatacao ([[TAGn]]) corrompidos ou perdidos pelo LLM. Esperado 1 marcador(es) [0], recebido: Sa. Original: "{\an5\pos(688,90)\fad(200,0)\4c&H100600&\bord9\1a&HFE&\3a&HFE&\shad0.01\blur25}sa"
2026-06-26 14:05:07.591 WARN  [main] loteId= o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Tags corrompidas pelo LLM — fala mantida sem tradução (revise manualmente): {\an5\pos(688,90)\fad(200,0)\4c&H100600&\bord9\1a&HFE&\3a&HFE&\shad0.01\blur25}sa
2026-06-26 14:05:07.591 WARN  [main] loteId= o.t.p.t.a.ProcessarArquivoUseCase - Tags corrompidas pelo LLM nesta fala — mantendo o texto original sem tradução. Motivo: Marcadores de formatacao ([[TAGn]]) corrompidos ou perdidos pelo LLM. Esperado 1 marcador(es) [0], recebido: Sa. Original: "{\an5\pos(688,90)\fad(200,0)\4c&HECECEC&\bord4\1a&HFE&\3a&HFE&\shad0.01\blur10}sa"
2026-06-26 14:05:07.591 WARN  [main] loteId= o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Tags corrompidas pelo LLM — fala mantida sem tradução (revise manualmente): {\an5\pos(688,90)\fad(200,0)\4c&HECECEC&\bord4\1a&HFE&\3a&HFE&\shad0.01\blur10}sa
2026-06-26 14:05:07.591 WARN  [main] loteId= o.t.p.t.a.ProcessarArquivoUseCase - Tags corrompidas pelo LLM nesta fala — mantendo o texto original sem tradução. Motivo: Marcadores de formatacao ([[TAGn]]) corrompidos ou perdidos pelo LLM. Esperado 1 marcador(es) [0], recebido: Sa. Original: "{\an5\pos(688,90)\fad(200,0)\4c&H000000&\bord0\1a&HFE&\3a&HFE&\shad0.01\blur0.5}sa"
2026-06-26 14:05:07.591 WARN  [main] loteId= o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Tags corrompidas pelo LLM — fala mantida sem tradução (revise manualmente): {\an5\pos(688,90)\fad(200,0)\4c&H000000&\bord0\1a&HFE&\3a&HFE&\shad0.01\blur0.5}sa
2026-06-26 14:05:07.591 WARN  [main] loteId= o.t.p.t.a.ProcessarArquivoUseCase - Tags corrompidas pelo LLM nesta fala — mantendo o texto original sem tradução. Motivo: Marcadores de formatacao ([[TAGn]]) corrompidos ou perdidos pelo LLM. Esperado 1 marcador(es) [0], recebido: Sa. Original: "{\an5\pos(688,90)\4c&H100600&\bord9\1a&HFE&\3a&HFE&\shad0.01\blur25\t(0,80,\fscx120\fscy120)\t(80,500,\fscx100\fscy100)}sa"
2026-06-26 14:05:07.591 WARN  [main] loteId= o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Tags corrompidas pelo LLM — fala mantida sem tradução (revise manualmente): {\an5\pos(688,90)\4c&H100600&\bord9\1a&HFE&\3a&HFE&\shad0.01\blur25\t(0,80,\fscx120\fscy120)\t(80,500,\fscx100\fscy100)}sa
2026-06-26 14:05:07.591 WARN  [main] loteId= o.t.p.t.a.ProcessarArquivoUseCase - Tags corrompidas pelo LLM nesta fala — mantendo o texto original sem tradução. Motivo: Marcadores de formatacao ([[TAGn]]) corrompidos ou perdidos pelo LLM. Esperado 1 marcador(es) [0], recebido: Sa. Original: "{\an5\pos(688,90)\4c&HECECEC&\bord4\1a&HFE&\3a&HFE&\shad0.01\blur10\t(0,80,\fscx120\fscy120)\t(80,500,\fscx100\fscy100)}sa"
2026-06-26 14:05:07.591 WARN  [main] loteId= o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Tags corrompidas pelo LLM — fala mantida sem tradução (revise manualmente): {\an5\pos(688,90)\4c&HECECEC&\bord4\1a&HFE&\3a&HFE&\shad0.01\blur10\t(0,80,\fscx120\fscy120)\t(80,500,\fscx100\fscy100)}sa
2026-06-26 14:05:07.591 WARN  [main] loteId= o.t.p.t.a.ProcessarArquivoUseCase - Tags corrompidas pelo LLM nesta fala — mantendo o texto original sem tradução. Motivo: Marcadores de formatacao ([[TAGn]]) corrompidos ou perdidos pelo LLM. Esperado 1 marcador(es) [0], recebido: Sa. Original: "{\an5\pos(688,90)\4c&H000000&\bord0\1a&HFE&\3a&HFE&\shad0.01\blur0.5\t(0,80,\fscx120\fscy120)\t(80,500,\fscx100\fscy100)}sa"
2026-06-26 14:05:07.591 WARN  [main] loteId= o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Tags corrompidas pelo LLM — fala mantida sem tradução (revise manualmente): {\an5\pos(688,90)\4c&H000000&\bord0\1a&HFE&\3a&HFE&\shad0.01\blur0.5\t(0,80,\fscx120\fscy120)\t(80,500,\fscx100\fscy100)}sa
2026-06-26 14:05:07.591 WARN  [main] loteId= o.t.p.t.a.ProcessarArquivoUseCase - Tags corrompidas pelo LLM nesta fala — mantendo o texto original sem tradução. Motivo: Marcadores de formatacao ([[TAGn]]) corrompidos ou perdidos pelo LLM. Esperado 1 marcador(es) [0], recebido: Sa. Original: "{\an5\pos(688,90)\fad(0,200)\4c&H100600&\bord9\1a&HFE&\3a&HFE&\shad0.01\blur25}sa"
2026-06-26 14:05:07.591 WARN  [main] loteId= o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Tags corrompidas pelo LLM — fala mantida sem tradução (revise manualmente): {\an5\pos(688,90)\fad(0,200)\4c&H100600&\bord9\1a&HFE&\3a&HFE&\shad0.01\blur25}sa
2026-06-26 14:05:07.591 WARN  [main] loteId= o.t.p.t.a.ProcessarArquivoUseCase - Tags corrompidas pelo LLM nesta fala — mantendo o texto original sem tradução. Motivo: Marcadores de formatacao ([[TAGn]]) corrompidos ou perdidos pelo LLM. Esperado 1 marcador(es) [0], recebido: Sa. Original: "{\an5\pos(688,90)\fad(0,200)\4c&HECECEC&\bord4\1a&HFE&\3a&HFE&\shad0.01\blur10}sa"
2026-06-26 14:05:07.591 WARN  [main] loteId= o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Tags corrompidas pelo LLM — fala mantida sem tradução (revise manualmente): {\an5\pos(688,90)\fad(0,200)\4c&HECECEC&\bord4\1a&HFE&\3a&HFE&\shad0.01\blur10}sa
2026-06-26 14:05:07.591 WARN  [main] loteId= o.t.p.t.a.ProcessarArquivoUseCase - Tags corrompidas pelo LLM nesta fala — mantendo o texto original sem tradução. Motivo: Marcadores de formatacao ([[TAGn]]) corrompidos ou perdidos pelo LLM. Esperado 1 marcador(es) [0], recebido: Sa. Original: "{\an5\pos(688,90)\fad(0,200)\4c&H000000&\bord0\1a&HFE&\3a&HFE&\shad0.01\blur0.5}sa"
2026-06-26 14:05:07.591 WARN  [main] loteId= o.t.p.t.p.ui.ConsoleUILogger - [ WARN ] Tags corrompidas pelo LLM — fala mantida sem tradução (revise manualmente): {\an5\pos(688,90)\fad(0,200)\4c&H000000&\bord0\1a&HFE&\3a&HFE&\shad0.01\blur0.5}sa
2026-06-26 14:05:07.591 WARN  [main] loteId= o.t.p.t.a.ProcessarArquivoUseCase - Tags corrompidas pelo LLM nesta fala — mantendo o texto original sem tradução. Motivo: Marcadores de formatacao ([[TAGn]]) corrompidos ou perdidos pelo LLM. Esperado 1 marcador(es) [0], recebido: Tte. Original: "{\an5\pos(757,90)\fad(200,0)\4c&H100600&\bord9\1a&HFE&\3a&HFE&\shad0.01\blur25}tte"
